sample_id,fold,sample_index,degradation,strength,target_side,vif
fold3_2418,3,2418,defocus,28.0,,0.2271119654
fold3_2095,3,2095,defocus,28.0,,0.175533101
fold1_1185,1,1185,defocus,28.0,,0.1042118818
fold3_1335,3,1335,defocus,28.0,,0.1433968842
fold2_1141,2,1141,defocus,28.0,,0.1733281463
fold3_1028,3,1028,defocus,28.0,,0.1078652292
fold2_2050,2,2050,defocus,28.0,,0.09444218129
fold3_1238,3,1238,defocus,28.0,,0.1195317432
fold1_1326,1,1326,defocus,28.0,,0.1612567008
fold3_0727,3,727,defocus,28.0,,0.1510146558
fold1_0026,1,26,defocus,28.0,,0.2008683383
fold1_1525,1,1525,defocus,28.0,,0.1203124598
fold3_2085,3,2085,defocus,28.0,,0.2597680688
fold1_2419,1,2419,defocus,28.0,,0.08101537824
fold3_2621,3,2621,defocus,28.0,,0.1016326174
fold2_2297,2,2297,defocus,28.0,,0.1713081747
fold1_1040,1,1040,defocus,28.0,,0.1286623627
fold2_1498,2,1498,defocus,28.0,,0.07878350466
fold1_1803,1,1803,defocus,28.0,,0.1708964854
fold3_2598,3,2598,defocus,28.0,,0.1646183282
fold3_1079,3,1079,defocus,28.0,,0.183005169
fold1_2260,1,2260,defocus,28.0,,0.1101746783
fold2_2423,2,2423,defocus,28.0,,0.1692950428
fold3_2196,3,2196,defocus,28.0,,0.1056300998
fold1_0387,1,387,defocus,28.0,,0.2162415981
fold3_2100,3,2100,defocus,28.0,,0.1320021152
fold2_1814,2,1814,defocus,28.0,,0.1464876086
fold1_2543,1,2543,defocus,28.0,,0.2029058635
fold2_1144,2,1144,defocus,28.0,,0.1192330793
fold3_2526,3,2526,defocus,28.0,,0.1157689393
fold2_1578,2,1578,defocus,28.0,,0.2020294964
fold2_2255,2,2255,defocus,28.0,,0.09621940553
fold3_1198,3,1198,defocus,28.0,,0.07073319703
fold2_2072,2,2072,defocus,28.0,,0.1206565648
fold1_1354,1,1354,defocus,28.0,,0.09622114152
fold2_1467,2,1467,defocus,28.0,,0.1432084292
fold1_1437,1,1437,defocus,28.0,,0.1128783002
fold2_1974,2,1974,defocus,28.0,,0.1361191422
fold1_2265,1,2265,defocus,28.0,,2.386681557
fold3_1032,3,1032,defocus,28.0,,0.1656749845
fold3_1936,3,1936,defocus,28.0,,0.1555731446
fold1_2549,1,2549,defocus,28.0,,0.1972832531
fold1_1117,1,1117,defocus,28.0,,0.1627842188
fold3_0732,3,732,defocus,28.0,,0.1446238905
fold3_2442,3,2442,defocus,28.0,,0.09832321852
fold1_2266,1,2266,defocus,28.0,,0.09350703657
fold3_1255,3,1255,defocus,28.0,,0.1217135414
fold1_1355,1,1355,defocus,28.0,,0.1072623581
fold2_1455,2,1455,defocus,28.0,,0.138050288
fold1_0893,1,893,defocus,28.0,,0.1077913865
fold2_1572,2,1572,defocus,28.0,,0.1424087137
fold2_2032,2,2032,defocus,28.0,,0.1075169295
fold1_0903,1,903,defocus,28.0,,0.1741106808
fold1_2259,1,2259,defocus,28.0,,0.136493504
fold1_1530,1,1530,defocus,28.0,,0.2254960239
fold1_0869,1,869,defocus,28.0,,0.2266709507
fold1_2350,1,2350,defocus,28.0,,0.1684950441
fold2_1226,2,1226,defocus,28.0,,0.1369484663
fold1_1191,1,1191,defocus,28.0,,0.1295867264
fold2_2258,2,2258,defocus,28.0,,0.1258874685
fold2_1893,2,1893,defocus,28.0,,0.4659756124
fold2_2024,2,2024,defocus,28.0,,0.1155395806
fold2_2106,2,2106,defocus,28.0,,0.1015569046
fold3_0992,3,992,defocus,28.0,,0.09847456962
fold2_1867,2,1867,defocus,28.0,,0.1145924479
fold2_2111,2,2111,defocus,28.0,,0.109771274
fold3_0030,3,30,defocus,28.0,,0.1518453509
fold1_0810,1,810,defocus,28.0,,0.2390139997
fold3_0808,3,808,defocus,28.0,,0.1825695336
fold3_1085,3,1085,defocus,28.0,,0.1083911732
fold2_1858,2,1858,defocus,28.0,,0.1311571449
fold2_2073,2,2073,defocus,28.0,,0.1116607711
fold3_2355,3,2355,defocus,28.0,,0.1112400219
fold2_0862,2,862,defocus,28.0,,0.132681936
fold3_2083,3,2083,defocus,28.0,,0.2379481494
fold3_0740,3,740,defocus,28.0,,0.1011673212
fold3_2281,3,2281,defocus,28.0,,0.154838264
fold2_0441,2,441,defocus,28.0,,0.1645494252
fold3_2046,3,2046,defocus,28.0,,0.102085188
fold2_1139,2,1139,defocus,28.0,,0.1225277558
fold3_2352,3,2352,defocus,28.0,,0.1389315128
fold3_1970,3,1970,defocus,28.0,,0.150078401
fold2_0619,2,619,defocus,28.0,,0.1164658219
fold1_1124,1,1124,defocus,28.0,,0.2351919115
fold3_0874,3,874,defocus,28.0,,0.1061230302
fold1_2286,1,2286,defocus,28.0,,0.0967028141
fold1_0787,1,787,defocus,28.0,,0.124010019
fold1_1172,1,1172,defocus,28.0,,0.07994771004
fold3_2007,3,2007,defocus,28.0,,0.1000204682
fold1_1138,1,1138,defocus,28.0,,0.1340868771
fold3_2041,3,2041,defocus,28.0,,0.1062765196
fold1_1497,1,1497,defocus,28.0,,0.2161148489
fold3_0893,3,893,defocus,28.0,,0.07202554494
fold3_1287,3,1287,defocus,28.0,,0.1331756413
fold2_1227,2,1227,defocus,28.0,,0.1074081659
fold2_1486,2,1486,defocus,28.0,,0.2371906787
fold3_2585,3,2585,defocus,28.0,,0.1194125935
fold3_2451,3,2451,defocus,28.0,,0.07325258851
fold1_1217,1,1217,defocus,28.0,,0.1378323734
fold1_2590,1,2590,defocus,28.0,,0.1285502017
fold3_1557,3,1557,defocus,28.0,,0.1257697344
fold3_1564,3,1564,defocus,28.0,,0.2094640881
fold3_1100,3,1100,defocus,28.0,,0.1032449901
fold3_0829,3,829,defocus,28.0,,0.09083276242
fold3_0872,3,872,defocus,28.0,,0.08132489026
fold3_2612,3,2612,defocus,28.0,,0.1443997473
fold3_2076,3,2076,defocus,28.0,,0.287266314
fold3_2231,3,2231,defocus,28.0,,0.1758976281
fold1_1609,1,1609,defocus,28.0,,0.1084662154
fold1_2183,1,2183,defocus,28.0,,0.1021065488
fold2_0888,2,888,defocus,28.0,,0.1930406839
fold1_1035,1,1035,defocus,28.0,,0.08624483645
fold2_0973,2,973,defocus,28.0,,0.1563485265
fold3_0990,3,990,defocus,28.0,,0.08473079652
fold3_2226,3,2226,defocus,28.0,,0.1398830563
fold3_2480,3,2480,defocus,28.0,,0.1338921785
fold2_1474,2,1474,defocus,28.0,,0.09542580694
fold2_2237,2,2237,defocus,28.0,,0.1665112525
fold3_1313,3,1313,defocus,28.0,,0.1158984303
fold1_0446,1,446,defocus,28.0,,0.1620421112
fold3_1920,3,1920,defocus,28.0,,0.1937620193
fold1_2171,1,2171,defocus,28.0,,0.1135286763
fold2_2231,2,2231,defocus,28.0,,0.1232999861
fold2_1436,2,1436,defocus,28.0,,0.1631651372
fold2_2389,2,2389,defocus,28.0,,0.1680455059
fold2_2387,2,2387,defocus,28.0,,0.1530544907
fold3_2539,3,2539,defocus,28.0,,0.09515657276
fold1_1429,1,1429,defocus,28.0,,0.1186507791
fold3_2501,3,2501,defocus,28.0,,0.1193714514
fold3_1487,3,1487,defocus,28.0,,0.1938170046
fold3_1473,3,1473,defocus,28.0,,0.1090156808
fold3_0957,3,957,defocus,28.0,,0.1104037017
fold3_1343,3,1343,defocus,28.0,,0.1287198663
fold1_2568,1,2568,defocus,28.0,,0.1572339684
fold3_1165,3,1165,defocus,28.0,,0.1469127387
fold2_1488,2,1488,defocus,28.0,,0.1914245337
fold1_2114,1,2114,defocus,28.0,,0.2353708744
fold3_1518,3,1518,defocus,28.0,,0.399053812
fold2_1495,2,1495,defocus,28.0,,0.1013303623
fold3_2293,3,2293,defocus,28.0,,0.1046677679
fold1_2471,1,2471,defocus,28.0,,0.1128860936
fold2_0864,2,864,defocus,28.0,,0.1003777459
fold2_0809,2,809,defocus,28.0,,0.1174594238
fold2_1014,2,1014,defocus,28.0,,0.1383461356
fold2_2371,2,2371,defocus,28.0,,0.09522605687
fold1_2342,1,2342,defocus,28.0,,0.1736501753
fold2_2173,2,2173,defocus,28.0,,0.1648409814
fold2_2029,2,2029,defocus,28.0,,0.2011821717
fold2_0839,2,839,defocus,28.0,,0.08839038014
fold3_1607,3,1607,defocus,28.0,,0.0999596417
fold1_2288,1,2288,defocus,28.0,,0.1425872445
fold1_1470,1,1470,defocus,28.0,,0.1509165168
fold1_2279,1,2279,defocus,28.0,,0.1052167043
fold2_2363,2,2363,defocus,28.0,,0.1651791185
fold2_2179,2,2179,defocus,28.0,,0.2003813237
fold3_1263,3,1263,defocus,28.0,,0.1141464338
fold3_1455,3,1455,defocus,28.0,,0.1143718883
fold3_2426,3,2426,defocus,28.0,,0.09066222608
fold1_1538,1,1538,defocus,28.0,,0.1422540098
fold2_2354,2,2354,defocus,28.0,,0.08698631078
fold3_2171,3,2171,defocus,28.0,,0.09616237134
fold2_1924,2,1924,defocus,28.0,,0.1581280977
fold3_1270,3,1270,defocus,28.0,,0.1148322672
fold1_1539,1,1539,defocus,28.0,,0.1519291848
fold1_2479,1,2479,defocus,28.0,,0.08084130287
fold3_0877,3,877,defocus,28.0,,0.08797731251
fold3_1558,3,1558,defocus,28.0,,0.1439944506
fold2_1458,2,1458,defocus,28.0,,0.1081210822
fold2_2053,2,2053,defocus,28.0,,0.1114491597
fold2_2213,2,2213,defocus,28.0,,0.1618047506
fold3_2370,3,2370,defocus,28.0,,0.1388442665
fold1_2202,1,2202,defocus,28.0,,0.1162608191
fold2_0895,2,895,defocus,28.0,,0.1033494249
fold2_1222,2,1222,defocus,28.0,,0.1147202626
fold1_1443,1,1443,defocus,28.0,,0.107303381
fold3_2238,3,2238,defocus,28.0,,0.154004544
fold1_2462,1,2462,defocus,28.0,,0.1238068193
fold1_0906,1,906,defocus,28.0,,0.0933233723
fold3_1201,3,1201,defocus,28.0,,0.08921881765
fold1_0775,1,775,defocus,28.0,,0.08795895427
fold1_1330,1,1330,defocus,28.0,,0.129949525
fold1_1203,1,1203,defocus,28.0,,0.1230438128
fold3_2340,3,2340,defocus,28.0,,0.176122576
fold2_1437,2,1437,defocus,28.0,,0.1108685359
fold2_1463,2,1463,defocus,28.0,,0.1433622688
fold2_0969,2,969,defocus,28.0,,0.1039318442
fold3_0926,3,926,defocus,28.0,,0.1743346155
fold3_1944,3,1944,defocus,28.0,,0.1670126766
fold3_0988,3,988,defocus,28.0,,0.09579609334
fold1_0966,1,966,defocus,28.0,,0.1021297649
fold3_1594,3,1594,defocus,28.0,,0.1243004277
fold3_2616,3,2616,defocus,28.0,,0.1362353265
fold1_2523,1,2523,defocus,28.0,,0.1151746958
fold1_0912,1,912,defocus,28.0,,0.1087761745
fold1_1147,1,1147,defocus,28.0,,0.1198012158
fold1_2518,1,2518,defocus,28.0,,0.1791134626
fold1_1043,1,1043,defocus,28.0,,0.1308027655
fold1_1236,1,1236,defocus,28.0,,0.2064034343
fold2_1258,2,1258,defocus,28.0,,0.08781412244
fold2_2491,2,2491,defocus,28.0,,0.1230212227
fold2_0875,2,875,defocus,28.0,,0.106212683
fold1_1667,1,1667,defocus,28.0,,0.1800655425
fold2_0541,2,541,defocus,28.0,,0.1616289616
fold2_0827,2,827,defocus,28.0,,0.1553656012
fold1_2517,1,2517,defocus,28.0,,0.1430646181
fold1_2246,1,2246,defocus,28.0,,0.1174524724
fold3_1689,3,1689,defocus,28.0,,0.1312875897
fold1_2245,1,2245,defocus,28.0,,0.1850231737
fold2_2132,2,2132,defocus,28.0,,0.09528569132
fold2_0799,2,799,defocus,28.0,,0.1063026115
fold2_1828,2,1828,defocus,28.0,,0.1086631939
fold2_2236,2,2236,defocus,28.0,,0.1387514621
fold3_2211,3,2211,defocus,28.0,,0.1084194258
fold2_2350,2,2350,defocus,28.0,,0.1852848679
fold2_1146,2,1146,defocus,28.0,,0.1477200389
fold1_1119,1,1119,defocus,28.0,,0.2371245623
fold1_2298,1,2298,defocus,28.0,,0.09620735049
fold2_2323,2,2323,defocus,28.0,,0.1220533103
fold2_2149,2,2149,defocus,28.0,,0.1161897853
fold1_1434,1,1434,defocus,28.0,,0.1298867613
fold1_1449,1,1449,defocus,28.0,,0.1584627181
fold1_1438,1,1438,defocus,28.0,,0.09937440604
fold3_0883,3,883,defocus,28.0,,0.1163118407
fold3_2464,3,2464,defocus,28.0,,0.1513456255
fold1_2528,1,2528,defocus,28.0,,0.1088467911
fold1_2494,1,2494,defocus,28.0,,0.1023579016
fold1_1109,1,1109,defocus,28.0,,0.2267224938
fold1_2509,1,2509,defocus,28.0,,0.0748115927
fold1_1097,1,1097,defocus,28.0,,0.1599193215
fold3_0536,3,536,defocus,28.0,,0.1469655633
fold1_0875,1,875,defocus,28.0,,0.08290266991
fold1_1445,1,1445,defocus,28.0,,0.1088933572
fold3_0968,3,968,defocus,28.0,,0.1032784358
fold1_1629,1,1629,defocus,28.0,,0.2933121026
fold1_0923,1,923,defocus,28.0,,0.1471700519
fold2_2196,2,2196,defocus,28.0,,0.1386594623
fold3_0199,3,199,defocus,28.0,,0.1729501635
fold3_1499,3,1499,defocus,28.0,,0.1570524722
fold1_0478,1,478,defocus,28.0,,0.1907026023
fold2_1242,2,1242,defocus,28.0,,0.1524930894
fold3_2669,3,2669,defocus,28.0,,0.2048679143
fold3_2150,3,2150,defocus,28.0,,0.09518314153
fold3_2429,3,2429,defocus,28.0,,0.09204628319
fold2_2211,2,2211,defocus,28.0,,0.1581096947
fold3_2441,3,2441,defocus,28.0,,0.09119398147
fold2_1665,2,1665,defocus,28.0,,0.3226260245
fold1_2287,1,2287,defocus,28.0,,0.08677130938
fold2_1573,2,1573,defocus,28.0,,0.1859029382
fold1_2131,1,2131,defocus,28.0,,0.1662862599
fold2_2226,2,2226,defocus,28.0,,0.1312116832
fold3_0938,3,938,defocus,28.0,,0.1085768491
fold3_2197,3,2197,defocus,28.0,,0.1035764962
fold1_1103,1,1103,defocus,28.0,,0.09444392473
fold1_1255,1,1255,defocus,28.0,,0.1594755501
fold2_0059,2,59,defocus,28.0,,0.1099412143
fold1_2585,1,2585,defocus,28.0,,0.110451363
fold1_2253,1,2253,defocus,28.0,,0.1424147934
fold3_2412,3,2412,defocus,28.0,,0.2457855344
fold3_0898,3,898,defocus,28.0,,0.09935866296
fold2_1426,2,1426,defocus,28.0,,0.1221183911
fold3_1599,3,1599,defocus,28.0,,0.1877358109
fold3_2296,3,2296,defocus,28.0,,0.1015616059
fold2_1469,2,1469,defocus,28.0,,0.1949612051
fold3_0873,3,873,defocus,28.0,,0.09617516398
fold3_2568,3,2568,defocus,28.0,,0.1017448083
fold3_2438,3,2438,defocus,28.0,,0.1553691626
fold2_1664,2,1664,defocus,28.0,,0.1489899457
fold1_2565,1,2565,defocus,28.0,,0.1119694933
fold2_0079,2,79,defocus,28.0,,0.1536990553
fold1_1611,1,1611,defocus,28.0,,0.128152445
fold3_1225,3,1225,defocus,28.0,,0.1255968958
fold3_2462,3,2462,defocus,28.0,,0.1267597973
fold3_1595,3,1595,defocus,28.0,,0.1736018956
fold3_1019,3,1019,defocus,28.0,,0.06675627083
fold1_0913,1,913,defocus,28.0,,0.1147336587
fold1_0996,1,996,defocus,28.0,,0.1714130938
fold2_0674,2,674,defocus,28.0,,0.1908897907
fold2_2150,2,2150,defocus,28.0,,0.2049444616
fold2_0468,2,468,defocus,28.0,,0.1182696596
fold2_1887,2,1887,defocus,28.0,,0.1364336163
fold1_2344,1,2344,defocus,28.0,,0.1472183466
fold3_2447,3,2447,defocus,28.0,,0.1728646755
fold1_2128,1,2128,defocus,28.0,,0.4835904539
fold1_2108,1,2108,defocus,28.0,,0.207680583
fold2_2223,2,2223,defocus,28.0,,0.1505865753
fold1_2559,1,2559,defocus,28.0,,0.1612255573
fold2_1890,2,1890,defocus,28.0,,0.2318083048
fold3_2332,3,2332,defocus,28.0,,0.1921473742
fold3_1585,3,1585,defocus,28.0,,0.1179771274
fold2_2349,2,2349,defocus,28.0,,0.2044163197
fold3_2262,3,2262,defocus,28.0,,0.08625101298
fold3_2564,3,2564,defocus,28.0,,0.171715647
fold3_2579,3,2579,defocus,28.0,,0.1216817051
fold1_0871,1,871,defocus,28.0,,0.2749080658
fold2_0967,2,967,defocus,28.0,,0.09189174324
fold2_2277,2,2277,defocus,28.0,,0.1003552899
fold1_1068,1,1068,defocus,28.0,,0.2038292885
fold2_1408,2,1408,defocus,28.0,,0.130811125
fold2_2303,2,2303,defocus,28.0,,0.09484610707
fold2_1136,2,1136,defocus,28.0,,0.1998710781
fold1_0885,1,885,defocus,28.0,,0.1412339061
fold3_0519,3,519,defocus,28.0,,0.127509281
fold2_2123,2,2123,defocus,28.0,,0.1549829394
fold1_2319,1,2319,defocus,28.0,,0.1161457002
fold2_2075,2,2075,defocus,28.0,,0.1060105488
fold1_1210,1,1210,defocus,28.0,,0.1304530352
fold2_2184,2,2184,defocus,28.0,,0.133789897
fold1_0990,1,990,defocus,28.0,,0.1031337678
fold1_2539,1,2539,defocus,28.0,,0.1783623844
fold3_2586,3,2586,defocus,28.0,,0.09442414343
fold2_2114,2,2114,defocus,28.0,,0.08831861615
fold1_2363,1,2363,defocus,28.0,,0.1331062466
fold2_0806,2,806,defocus,28.0,,0.1265137196
fold3_2354,3,2354,defocus,28.0,,0.07002156973
fold2_0063,2,63,defocus,28.0,,0.1804585904
fold1_1674,1,1674,defocus,28.0,,0.1496009976
fold3_1678,3,1678,defocus,28.0,,0.1299891025
fold2_0840,2,840,defocus,28.0,,0.1046052575
fold1_2324,1,2324,defocus,28.0,,0.1197163239
fold3_1305,3,1305,defocus,28.0,,0.09763445705
fold2_2143,2,2143,defocus,28.0,,0.1155576557
fold3_0998,3,998,defocus,28.0,,0.100796476
fold2_0947,2,947,defocus,28.0,,0.3522471189
fold3_0738,3,738,defocus,28.0,,0.1148918942
fold1_1442,1,1442,defocus,28.0,,0.1293935925
fold2_2112,2,2112,defocus,28.0,,0.09787345678
fold2_2316,2,2316,defocus,28.0,,0.2639298141
fold2_1407,2,1407,defocus,28.0,,0.1294670552
fold2_1716,2,1716,defocus,28.0,,0.2050166428
fold2_2110,2,2110,defocus,28.0,,0.09091085196
fold2_0816,2,816,defocus,28.0,,0.1357502788
fold3_2449,3,2449,defocus,28.0,,0.1671642661
fold1_2130,1,2130,defocus,28.0,,0.2510682046
fold3_1155,3,1155,defocus,28.0,,0.1891999245
fold3_1513,3,1513,defocus,28.0,,0.1102133691
fold1_2584,1,2584,defocus,28.0,,0.09184516221
fold2_2309,2,2309,defocus,28.0,,0.101318568
fold3_2042,3,2042,defocus,28.0,,0.09711100161
fold3_2402,3,2402,defocus,28.0,,0.1744002998
fold3_0948,3,948,defocus,28.0,,0.14637959
fold2_1255,2,1255,defocus,28.0,,0.1616568714
fold1_2393,1,2393,defocus,28.0,,0.1591424197
fold3_2444,3,2444,defocus,28.0,,0.09045061469
fold1_1816,1,1816,defocus,28.0,,0.1360792071
fold3_1550,3,1550,defocus,28.0,,0.1337793618
fold2_0658,2,658,defocus,28.0,,0.1686608344
fold3_2295,3,2295,defocus,28.0,,0.1217729375
fold1_1660,1,1660,defocus,28.0,,0.1278743446
fold1_1402,1,1402,defocus,28.0,,0.09056774527
fold3_1159,3,1159,defocus,28.0,,0.1665386707
fold2_0845,2,845,defocus,28.0,,0.07317573577
fold3_2145,3,2145,defocus,28.0,,0.1652568132
fold3_2411,3,2411,defocus,28.0,,0.1315726042
fold3_1304,3,1304,defocus,28.0,,0.122187227
fold2_2146,2,2146,defocus,28.0,,0.1030002832
fold3_1017,3,1017,defocus,28.0,,0.1268232167
fold1_1906,1,1906,defocus,28.0,,0.1611075401
fold3_1961,3,1961,defocus,28.0,,0.1228048801
fold2_1947,2,1947,defocus,28.0,,0.2128018737
fold3_0319,3,319,defocus,28.0,,0.1232987791
fold2_1979,2,1979,defocus,28.0,,0.140348345
fold2_2352,2,2352,defocus,28.0,,0.07809819281
fold1_1065,1,1065,defocus,28.0,,0.1244760081
fold3_0870,3,870,defocus,28.0,,0.1333146244
fold2_1497,2,1497,defocus,28.0,,0.09389252961
fold2_1098,2,1098,defocus,28.0,,0.1608959734
fold2_1123,2,1123,defocus,28.0,,0.09322288632
fold1_0667,1,667,defocus,28.0,,0.1848594099
fold3_0324,3,324,defocus,28.0,,0.163653627
fold1_0658,1,658,defocus,28.0,,0.1936168075
fold3_1606,3,1606,defocus,28.0,,0.2070912123
fold1_1167,1,1167,defocus,28.0,,0.09119179845
fold1_2249,1,2249,defocus,28.0,,0.1087834015
fold1_1020,1,1020,defocus,28.0,,0.07417614758
fold2_0838,2,838,defocus,28.0,,0.08665491641
fold1_1583,1,1583,defocus,28.0,,0.1143186614
fold1_0874,1,874,defocus,28.0,,0.1054928452
fold1_2297,1,2297,defocus,28.0,,0.103472054
fold2_2252,2,2252,defocus,28.0,,0.1103521958
fold2_1237,2,1237,defocus,28.0,,0.1127934679
fold2_0981,2,981,defocus,28.0,,0.1658531427
fold1_2500,1,2500,defocus,28.0,,0.1697131246
fold1_2310,1,2310,defocus,28.0,,0.19759354
fold1_1522,1,1522,defocus,28.0,,0.08182251453
fold3_2528,3,2528,defocus,28.0,,0.1165365353
fold2_2174,2,2174,defocus,28.0,,0.1265170425
fold2_1915,2,1915,defocus,28.0,,0.07950023562
fold1_1034,1,1034,defocus,28.0,,0.1316740513
fold3_1815,3,1815,defocus,28.0,,0.1443188041
fold2_0596,2,596,defocus,28.0,,0.09241302311
fold1_1451,1,1451,defocus,28.0,,0.1333684325
fold3_1235,3,1235,defocus,28.0,,0.1404717416
fold1_2290,1,2290,defocus,28.0,,0.1037759259
fold1_2473,1,2473,defocus,28.0,,0.1038160026
fold1_1092,1,1092,defocus,28.0,,0.2234202474
fold2_1559,2,1559,defocus,28.0,,0.1825494021
fold3_2342,3,2342,defocus,28.0,,0.1620076448
fold3_2032,3,2032,defocus,28.0,,0.06746914983
fold2_1143,2,1143,defocus,28.0,,0.1232562214
fold3_1041,3,1041,defocus,28.0,,0.3367818296
fold2_2464,2,2464,defocus,28.0,,0.1140740737
fold2_1186,2,1186,defocus,28.0,,0.1139655635
fold2_1044,2,1044,defocus,28.0,,0.1301199645
fold1_1158,1,1158,defocus,28.0,,0.09309040755
fold2_1216,2,1216,defocus,28.0,,0.1072203815
fold3_2365,3,2365,defocus,28.0,,0.1983789057
fold3_2154,3,2154,defocus,28.0,,0.1086913198
fold1_1038,1,1038,defocus,28.0,,0.114165701
fold1_2553,1,2553,defocus,28.0,,0.1514398754
fold2_2074,2,2074,defocus,28.0,,0.09095686674
fold3_2628,3,2628,defocus,28.0,,0.1115226001
fold2_1741,2,1741,defocus,28.0,,0.5265357494
fold1_0323,1,323,defocus,28.0,,0.1313608736
fold2_0773,2,773,defocus,28.0,,0.1414960474
fold2_2025,2,2025,defocus,28.0,,0.1773240268
fold3_2401,3,2401,defocus,28.0,,0.1504369229
fold3_0862,3,862,defocus,28.0,,0.1083309799
fold3_2496,3,2496,defocus,28.0,,0.1558704227
fold3_2516,3,2516,defocus,28.0,,0.1310612857
fold1_0193,1,193,defocus,28.0,,0.135391295
fold2_0975,2,975,defocus,28.0,,0.1902469844
fold2_1502,2,1502,defocus,28.0,,0.09518484026
fold2_1977,2,1977,defocus,28.0,,0.1766208261
fold3_1749,3,1749,defocus,28.0,,0.1610998511
fold1_1142,1,1142,defocus,28.0,,0.1356886923
fold2_1723,2,1723,defocus,28.0,,0.1447775215
fold1_1157,1,1157,defocus,28.0,,0.09279478341
fold3_2198,3,2198,defocus,28.0,,0.115677081
fold1_1044,1,1044,defocus,28.0,,0.1521447897
fold3_2531,3,2531,defocus,28.0,,0.1175441369
fold1_1411,1,1411,defocus,28.0,,0.1329383105
fold2_2295,2,2295,defocus,28.0,,0.1496373713
fold1_0891,1,891,defocus,28.0,,0.1700359732
fold1_1763,1,1763,defocus,28.0,,0.08929741383
fold1_0061,1,61,defocus,28.0,,0.1251035035
fold2_2200,2,2200,defocus,28.0,,0.2356767207
fold2_2315,2,2315,defocus,28.0,,0.1281948388
fold3_1567,3,1567,defocus,28.0,,0.09142520279
fold1_2155,1,2155,defocus,28.0,,0.1323135048
fold1_0943,1,943,defocus,28.0,,0.1043537185
fold1_1324,1,1324,defocus,28.0,,0.1279601157
fold3_2259,3,2259,defocus,28.0,,0.1118415892
fold1_1894,1,1894,defocus,28.0,,0.265206039
fold3_2387,3,2387,defocus,28.0,,0.1084206849
fold3_1603,3,1603,defocus,28.0,,0.1404327899
fold1_2491,1,2491,defocus,28.0,,0.1775477529
fold2_1851,2,1851,defocus,28.0,,0.2864153981
fold2_2388,2,2388,defocus,28.0,,0.1996870041
fold3_2463,3,2463,defocus,28.0,,0.1026848629
fold3_2187,3,2187,defocus,28.0,,0.1491547525
fold2_2089,2,2089,defocus,28.0,,0.1061505228
fold1_1297,1,1297,defocus,28.0,,0.1360824406
fold3_0885,3,885,defocus,28.0,,0.09730712324
fold2_1149,2,1149,defocus,28.0,,0.125976041
fold2_1369,2,1369,defocus,28.0,,0.5818616152
fold3_2407,3,2407,defocus,28.0,,0.1134282127
fold1_2526,1,2526,defocus,28.0,,0.1030245647
fold3_2148,3,2148,defocus,28.0,,0.2244635224
fold3_0880,3,880,defocus,28.0,,0.1237944439
fold2_1440,2,1440,defocus,28.0,,0.3218268752
fold1_0976,1,976,defocus,28.0,,0.1388629079
fold2_1492,2,1492,defocus,28.0,,0.09832166135
fold2_0426,2,426,defocus,28.0,,0.2114759088
fold1_2587,1,2587,defocus,28.0,,0.1236010343
fold1_2283,1,2283,defocus,28.0,,0.08724854887
fold2_2168,2,2168,defocus,28.0,,0.09905492514
fold2_2097,2,2097,defocus,28.0,,0.1431514472
fold1_0944,1,944,defocus,28.0,,0.09871568531
fold2_1268,2,1268,defocus,28.0,,0.1552784294
fold3_1494,3,1494,defocus,28.0,,0.1196703464
fold1_2579,1,2579,defocus,28.0,,0.1225096658
fold3_2494,3,2494,defocus,28.0,,0.1974329054
fold2_0844,2,844,defocus,28.0,,0.1027058661
fold3_1686,3,1686,defocus,28.0,,0.1589322835
fold1_2540,1,2540,defocus,28.0,,0.2929140329
fold2_2381,2,2381,defocus,28.0,,0.1107552648
fold3_1637,3,1637,defocus,28.0,,0.1366732717
fold2_2219,2,2219,defocus,28.0,,0.1621387452
